FEATURE,VOCAB_SIZE,MAX_LEVEL,FEATURE_STEP_SIZE,STEP_SIZE,COLOUR_SPACE,USE_PHOW,CLASSIFIER,k/LAMBDA,accuracy
spatial pyramid, 100, 1, 5, 10, RGB, 1, support vector machine, 0.000010, 0.521333 
spatial pyramid, 100, 1, 5, 10, RGB, 1, support vector machine, 0.000020, 0.532000 
spatial pyramid, 100, 1, 5, 10, RGB, 1, support vector machine, 0.000030, 0.554667 
spatial pyramid, 100, 1, 5, 10, RGB, 1, support vector machine, 0.000040, 0.504000 
spatial pyramid, 100, 1, 5, 10, RGB, 1, support vector machine, 0.000050, 0.556667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 10.000000, 0.717333 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 1.000000, 0.689333 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.100000, 0.685333 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.010000, 0.680667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.001000, 0.688667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000100, 0.680667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000010, 0.687333 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000110, 0.682667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000010, 0.681333 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000020, 0.682667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000030, 0.680667 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000040, 0.686000 
spatial pyramid, 1000, 1, 5, 10, RGB, 1, support vector machine, 0.000050, 0.683333 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 10.000000, 0.618667 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 1.000000, 0.570000 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.100000, 0.551333 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.010000, 0.528667 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.001000, 0.504000 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000100, 0.527333 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000010, 0.556000 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000110, 0.504667 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000010, 0.476667 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000020, 0.558000 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000030, 0.476667 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000040, 0.549333 
spatial pyramid, 100, 1, 5, 100, RGB, 1, support vector machine, 0.000050, 0.504667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 10.000000, 0.720667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 1.000000, 0.682667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.100000, 0.678667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.010000, 0.686000 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.001000, 0.678000 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000100, 0.682667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000010, 0.680000 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000110, 0.682667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000010, 0.684000 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000020, 0.682667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000030, 0.684667 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000040, 0.684000 
spatial pyramid, 1000, 1, 5, 100, RGB, 1, support vector machine, 0.000050, 0.684000 
